customer_id,age,total_orders,total_spending,avg_order_value,avg_discount,avg_rating,cluster
C-0395,56,7,11975.86,1710.837142857143,209.16285714285715,3.4285714285714284,1
C-0396,31,5,18351.64,3670.328,222.67199999999997,3.2,1
C-0397,45,8,24107.29,3013.41125,366.21375,3.625,1
C-0398,49,3,2614.25,871.4166666666666,70.91666666666667,3.3333333333333335,1
C-0399,32,3,3688.0,1229.3333333333333,45.0,2.3333333333333335,1
C-0400,18,2,3033.1,1516.55,74.95,4.0,1
C-0401,26,5,4620.64,924.128,63.872,3.8,1
C-0402,25,2,1887.5,943.75,179.75,5.0,1
C-0403,29,3,7403.1,2467.7000000000003,29.96666666666667,3.3333333333333335,1
C-0404,63,5,3983.75,796.75,81.25,3.4,1
C-0405,60,8,11715.65,1464.45625,171.79375,3.75,1
C-0406,65,3,4594.7,1531.5666666666666,149.76666666666665,3.3333333333333335,1
C-0407,47,7,55591.35,7941.621428571429,53.521428571428565,3.4285714285714284,0
C-0408,45,1,13196.0,13196.0,3299.0,5.0,0
C-0409,36,4,12800.78,3200.195,347.805,2.75,1
C-0410,38,7,9987.25,1426.75,118.10714285714286,4.0,1
C-0411,62,8,9447.74,1180.9675,36.4075,4.25,1
C-0412,24,5,23114.010000000002,4622.802000000001,680.3979999999999,3.8,1
C-0413,43,8,14017.52,1752.19,271.31,3.375,1
C-0414,37,5,6159.68,1231.9360000000001,126.86399999999999,4.2,1
C-0415,39,7,11780.36,1682.9085714285716,158.0914285714286,3.142857142857143,1
C-0416,58,4,7356.34,1839.085,209.915,3.0,1
C-0417,30,6,6115.41,1019.235,54.598333333333336,3.3333333333333335,1
C-0418,33,5,10511.08,2102.216,74.98400000000001,2.4,1
C-0419,30,9,13317.69,1479.7433333333333,133.59,2.888888888888889,1
C-0420,59,3,12857.2,4285.733333333334,644.6,3.3333333333333335,1
C-0421,47,9,17913.19,1990.3544444444442,247.20111111111112,3.0,1
C-0422,61,4,22356.19,5589.0475,783.4525,3.0,0
C-0423,58,4,10566.25,2641.5625,93.6875,2.75,1
C-0424,22,10,30467.44,3046.7439999999997,346.556,4.4,1
C-0425,35,5,11400.380000000001,2280.076,98.924,3.0,1
C-0426,50,3,1110.7,370.23333333333335,37.43333333333333,3.6666666666666665,1
C-0427,46,4,5090.77,1272.6925,71.8075,2.75,1
C-0428,36,3,4096.65,1365.55,249.78333333333333,4.333333333333333,1
C-0429,56,9,10266.11,1140.6788888888889,98.32111111111111,3.4444444444444446,1
C-0430,55,6,11092.759999999998,1848.793333333333,191.87333333333333,4.0,1
C-0431,54,7,18444.99,2634.9985714285717,385.2871428571429,4.142857142857143,1
C-0432,56,3,15368.85,5122.95,841.3833333333333,3.3333333333333335,1
C-0433,21,5,13846.77,2769.3540000000003,579.046,1.8,1
C-0434,63,7,9948.08,1421.1542857142856,148.8457142857143,3.142857142857143,1
C-0435,20,6,12672.63,2112.105,48.895,3.3333333333333335,1
C-0436,51,8,15366.82,1920.8525,105.77250000000001,2.875,1
C-0437,41,10,23658.489999999998,2365.8489999999997,167.851,3.7,1
C-0438,44,9,21839.9,2426.6555555555556,269.1222222222222,3.888888888888889,1
C-0439,58,9,13288.779999999999,1476.531111111111,139.35777777777778,3.111111111111111,1
C-0440,39,4,9661.3,2415.325,363.425,2.5,1
C-0441,36,3,14144.55,4714.849999999999,516.4833333333333,4.0,1
C-0442,39,9,10286.3,1142.9222222222222,49.077777777777776,3.888888888888889,1
C-0443,40,6,5953.43,992.2383333333333,47.76166666666666,3.6666666666666665,1
C-0444,56,8,11946.8,1493.35,98.65,3.875,1
C-0445,53,6,14178.54,2363.09,152.07666666666665,3.1666666666666665,1
C-0446,60,4,4835.35,1208.8375,89.9125,3.25,1
C-0447,59,5,8989.43,1797.886,60.914,4.0,1
C-0448,41,11,53000.28,4818.2072727272725,123.61090909090909,3.1818181818181817,0
C-0449,29,3,911.97,303.99,23.343333333333334,5.0,1
C-0450,30,3,2695.1,898.3666666666667,33.300000000000004,4.333333333333333,1
C-0451,22,11,9898.82,899.8927272727273,171.74363636363637,3.727272727272727,1
C-0452,52,4,5425.66,1356.415,104.835,4.0,1
C-0453,60,5,6291.42,1258.284,189.71599999999998,4.0,1
C-0454,56,9,26105.420000000002,2900.6022222222223,519.62,3.6666666666666665,1
C-0455,29,5,5559.8,1111.96,77.44000000000001,3.4,1
C-0457,41,6,5695.110000000001,949.1850000000001,90.64833333333333,4.666666666666667,1
C-0458,57,6,9341.7,1556.95,308.05,3.5,1
C-0459,52,8,14706.3,1838.2875,166.5875,3.125,1
C-0460,30,5,7617.54,1523.508,205.092,3.8,1
C-0461,47,4,28715.9,7178.975,506.025,3.5,0
C-0462,51,7,13863.949999999999,1980.5642857142855,374.72142857142853,3.7142857142857144,1
C-0463,56,9,11659.53,1295.5033333333333,125.60777777777778,3.4444444444444446,1
C-0464,59,5,14722.94,2944.588,187.81199999999998,3.8,1
C-0465,24,5,6032.3099999999995,1206.462,72.138,4.0,1
C-0466,36,8,61054.12,7631.765,458.61,2.875,0
C-0467,46,7,8946.45,1278.064285714286,120.64999999999999,3.7142857142857144,1
C-0468,23,8,18428.67,2303.58375,257.41625,4.0,1
C-0469,19,6,20922.5,3487.0833333333335,343.9166666666667,3.8333333333333335,1
C-0470,50,2,658.3499999999999,329.17499999999995,69.825,2.0,1
C-0471,23,6,9924.619999999999,1654.1033333333332,219.06333333333336,4.0,1
C-0472,38,6,41559.280000000006,6926.546666666668,579.9533333333333,4.166666666666667,0
C-0473,26,9,14684.3,1631.5888888888887,77.63333333333333,4.0,1
C-0474,62,6,8807.72,1467.9533333333331,160.88,3.3333333333333335,1
C-0475,57,5,27914.8,5582.96,400.04,3.2,1
C-0476,34,4,10693.0,2673.25,238.0,4.25,1
C-0477,64,2,54376.23,27188.115,1434.885,2.5,0
C-0478,25,7,14437.880000000001,2062.554285714286,271.87428571428575,3.5714285714285716,1
C-0479,25,9,25704.85,2856.0944444444444,386.2388888888889,3.888888888888889,1
C-0480,58,4,7022.48,1755.62,117.38000000000001,4.5,1
C-0481,25,8,7895.04,986.88,133.62,3.5,1
C-0482,19,8,15685.68,1960.71,203.29,3.375,1
C-0483,33,7,11253.95,1607.707142857143,126.29285714285713,3.4285714285714284,1
C-0484,45,3,4717.4,1572.4666666666665,359.8666666666666,4.0,1
C-0485,33,6,8674.65,1445.7749999999999,160.39166666666668,3.8333333333333335,1
C-0486,60,9,12985.38,1442.82,102.62444444444445,3.4444444444444446,1
C-0487,41,6,11007.21,1834.5349999999999,146.63166666666666,4.333333333333333,1
C-0488,50,4,7497.62,1874.405,57.595,3.5,1
C-0489,42,9,93637.33,10404.147777777778,1010.1855555555555,3.6666666666666665,0
C-0490,41,3,5952.349999999999,1984.1166666666666,214.88333333333333,4.666666666666667,1
C-0491,22,7,10116.93,1445.2757142857142,113.43857142857142,3.2857142857142856,1
C-0492,55,7,16533.93,2361.9900000000002,393.2957142857143,3.2857142857142856,1
C-0493,20,4,9744.6,2436.15,385.85,4.75,1
C-0494,59,5,6807.54,1361.508,147.49200000000002,3.6,1
C-0495,58,4,10770.54,2692.635,247.865,3.5,1
C-0496,63,9,9946.57,1105.1744444444444,110.49222222222221,3.888888888888889,1
C-0497,30,5,9453.4,1890.6799999999998,343.12,4.0,1
C-0498,38,10,24277.07,2427.707,160.893,3.7,1
C-0499,52,7,25768.72,3681.2457142857143,67.03999999999999,3.2857142857142856,1
C-0500,59,7,37616.24,5373.748571428571,152.68,4.142857142857143,1
C-0501,21,11,10143.92,922.1745454545454,53.552727272727275,4.0,1
C-0502,25,4,8163.54,2040.885,200.865,4.25,1
C-0503,65,4,10830.73,2707.6825,215.8175,3.25,1
C-0504,29,5,18008.35,3601.6699999999996,541.53,3.6,1
C-0505,51,5,6152.2,1230.44,27.96,3.4,1
C-0506,23,10,16320.01,1632.001,186.599,4.0,1
C-0507,52,2,5733.16,2866.58,31.92,4.5,1
C-0508,23,8,6509.15,813.64375,106.85625,4.125,1
C-0509,46,2,5652.56,2826.28,571.72,4.0,1
C-0510,62,7,9941.39,1420.1985714285713,56.80142857142857,3.5714285714285716,1
C-0511,20,4,4958.5199999999995,1239.6299999999999,158.87,4.0,1
C-0512,45,6,11465.880000000001,1910.9800000000002,349.3533333333333,4.0,1
C-0513,60,8,34301.46,4287.6825,267.4425,2.75,1
C-0514,50,2,1683.1599999999999,841.5799999999999,31.92,3.5,1
C-0515,27,7,9730.93,1390.1328571428571,176.58142857142857,3.4285714285714284,1
C-0516,26,6,7613.5199999999995,1268.9199999999998,96.58,3.8333333333333335,1
C-0517,41,5,9711.8,1942.36,315.84000000000003,2.4,1
C-0518,56,4,5488.92,1372.23,225.77,2.25,1
C-0519,41,4,10559.27,2639.8175,171.6825,2.0,1
C-0520,26,7,7941.65,1134.5214285714285,128.05,3.857142857142857,1
C-0521,38,7,20605.53,2943.6471428571426,272.4957142857143,3.4285714285714284,1
C-0522,25,4,10810.7,2702.675,558.575,3.5,1
C-0523,51,3,5044.65,1681.55,216.44999999999996,3.6666666666666665,1
C-0524,34,1,959.2,959.2,239.8,4.0,1
C-0525,57,6,7651.110000000001,1275.1850000000002,65.315,4.166666666666667,1
C-0526,25,5,9709.019999999999,1941.8039999999996,206.39600000000002,3.2,1
C-0527,29,4,5779.75,1444.9375,296.8125,4.5,1
C-0528,61,7,15146.75,2163.8214285714284,59.75,3.0,1
C-0529,53,5,9858.65,1971.73,86.86999999999999,2.2,1
C-0530,28,5,13639.1,2727.82,309.78000000000003,3.0,1
C-0531,50,7,11945.54,1706.5057142857145,213.20857142857145,3.2857142857142856,1
C-0532,26,9,34497.21,3833.023333333333,296.53222222222223,3.7777777777777777,1
C-0533,41,8,24298.08,3037.26,97.865,3.5,1
C-0534,47,7,17049.25,2435.6071428571427,132.39285714285714,4.571428571428571,1
C-0535,23,8,27570.21,3446.27625,144.22375,3.875,1
C-0536,63,7,17332.06,2476.0085714285715,86.84857142857143,3.4285714285714284,1
C-0537,44,6,7538.32,1256.3866666666665,216.9466666666667,3.1666666666666665,1
C-0538,26,2,2952.35,1476.175,172.32500000000002,4.0,1
C-0539,47,4,7134.349999999999,1783.5874999999999,214.9125,4.5,1
C-0540,26,7,31174.33,4453.475714285714,441.5242857142857,3.7142857142857144,1
C-0541,26,2,1687.3400000000001,843.6700000000001,104.83000000000001,5.0,1
C-0542,25,9,35311.4,3923.488888888889,102.62222222222222,3.111111111111111,1
C-0543,28,5,9633.779999999999,1926.7559999999999,187.044,3.6,1
C-0544,40,4,8062.849999999999,2015.7124999999999,157.28750000000002,2.5,1
C-0545,34,9,16522.4,1835.8222222222223,265.5111111111111,2.7777777777777777,1
C-0546,26,10,40725.850000000006,4072.5850000000005,230.615,4.3,1
C-0547,52,6,10395.39,1732.5649999999998,363.43499999999995,4.0,1
C-0548,55,8,26502.79,3312.84875,248.27625,3.875,1
C-0549,60,6,14224.75,2370.7916666666665,215.375,4.166666666666667,1
C-0550,54,4,60428.520000000004,15107.130000000001,1565.87,3.0,0
C-0551,20,9,38378.27,4264.2522222222215,289.97,3.2222222222222223,1
C-0552,59,5,9496.48,1899.2959999999998,119.50399999999999,2.6,1
C-0553,57,8,77949.65,9743.70625,1907.2937499999998,2.625,0
C-0554,58,5,9421.7,1884.3400000000001,83.86,2.0,1
C-0555,48,5,8629.679999999998,1725.9359999999997,212.86399999999998,3.4,1
C-0556,47,4,7892.21,1973.0525,138.19750000000002,3.5,1
C-0557,46,7,17437.09,2491.0128571428572,299.8442857142857,3.5714285714285716,1
C-0558,31,5,9092.02,1818.404,329.396,3.8,1
C-0559,38,1,359.2,359.2,89.8,1.0,1
C-0560,43,8,7693.9,961.7375,105.8875,3.0,1
C-0561,53,14,20094.05,1435.2892857142856,186.99642857142857,3.5,1
C-0562,47,6,4991.23,831.8716666666666,100.46166666666666,3.1666666666666665,1
C-0563,33,11,20771.5,1888.3181818181818,321.77272727272725,4.363636363636363,1
C-0564,36,8,18683.870000000003,2335.4837500000003,338.14125,3.75,1
C-0565,33,3,2833.2,944.4,104.93333333333334,4.333333333333333,1
C-0566,64,2,3884.0,1942.0,19.5,4.0,1
C-0567,49,7,11632.61,1661.8014285714287,86.62714285714286,3.857142857142857,1
C-0568,37,4,3427.4300000000003,856.8575000000001,104.8925,2.75,1
C-0569,43,7,18798.44,2685.4914285714285,248.7942857142857,3.142857142857143,1
C-0570,31,2,4047.2999999999997,2023.6499999999999,224.85000000000002,3.0,1
C-0571,21,9,13228.91,1469.878888888889,134.34333333333333,3.3333333333333335,1
C-0572,59,9,10291.34,1143.4822222222222,138.51777777777778,4.333333333333333,1
C-0573,52,3,3114.14,1038.0466666666666,192.95333333333335,3.6666666666666665,1
C-0574,26,7,8403.61,1200.5157142857145,50.19857142857143,4.285714285714286,1
C-0575,41,8,42248.54,5281.0675,861.9325,4.5,0
C-0576,54,7,10695.98,1527.9971428571428,218.43142857142857,3.2857142857142856,1
C-0577,53,6,10726.78,1787.7966666666669,127.20333333333333,4.333333333333333,1
C-0578,50,7,6544.42,934.9171428571428,124.79714285714286,4.142857142857143,1
C-0579,57,7,9411.47,1344.4957142857143,278.5042857142857,3.142857142857143,1
C-0580,26,6,11936.55,1989.425,59.074999999999996,3.5,1
C-0581,39,6,8181.27,1363.545,145.12166666666667,4.0,1
C-0582,30,6,14377.6,2396.266666666667,202.4,3.3333333333333335,1
C-0583,50,10,62107.549999999996,6210.754999999999,1320.245,3.6,0
C-0584,26,3,4133.95,1377.9833333333333,170.6833333333333,4.666666666666667,1
C-0585,51,4,10858.98,2714.745,383.255,2.5,1
C-0586,50,4,4164.030000000001,1041.0075000000002,194.9925,4.25,1
C-0587,38,1,2397.0,2397.0,0.0,5.0,1
C-0588,65,6,5477.72,912.9533333333334,98.54666666666667,3.0,1
C-0589,50,7,14133.19,2019.027142857143,165.40142857142857,3.7142857142857144,1
C-0590,63,8,7218.45,902.30625,31.19375,4.0,1
C-0591,19,6,10238.39,1706.3983333333333,134.10166666666666,2.5,1
C-0592,44,4,4703.78,1175.945,148.305,4.5,1
C-0593,56,4,7424.08,1856.02,341.73,4.0,1
C-0594,54,6,22506.96,3751.16,272.34,4.166666666666667,1
C-0595,48,11,11735.22,1066.8381818181817,119.79818181818182,3.3636363636363638,1
C-0596,42,8,11510.17,1438.77125,97.72874999999999,3.625,1
C-0597,54,7,5746.7,820.9571428571428,89.75714285714285,3.7142857142857144,1
C-0598,19,6,18070.92,3011.8199999999997,219.51333333333332,2.1666666666666665,1
C-0599,27,6,11886.95,1981.1583333333335,192.17499999999998,3.0,1
C-0600,50,8,17670.77,2208.84625,345.77875,3.375,1
C-0601,63,5,27394.32,5478.864,1230.136,3.6,0
C-0602,53,8,5279.14,659.8925,69.8575,3.625,1
C-0603,42,2,8597.0,4298.5,0.0,3.5,1
C-0604,52,10,47727.22,4772.722,558.1780000000001,4.1,0
C-0605,61,6,15523.09,2587.181666666667,227.3183333333333,4.333333333333333,1
C-0606,48,5,5559.5,1111.9,86.9,4.2,1
C-0607,53,5,8074.5199999999995,1614.904,163.696,3.6,1
C-0608,36,3,7743.629999999999,2581.2099999999996,182.79,4.333333333333333,1
C-0609,38,8,7584.9400000000005,948.1175000000001,144.0075,3.5,1
C-0610,64,5,7047.87,1409.574,139.426,4.4,1
C-0611,54,2,3728.15,1864.075,134.925,5.0,1
C-0612,43,6,7431.5,1238.5833333333333,84.91666666666667,4.666666666666667,1
C-0613,20,7,10291.279999999999,1470.182857142857,159.38857142857142,3.2857142857142856,1
C-0614,46,8,6033.45,754.18125,44.94375,3.75,1
C-0615,31,5,4576.65,915.3299999999999,173.27,4.6,1
C-0616,53,5,5893.19,1178.638,170.16199999999998,3.4,1
C-0617,24,9,14054.11,1561.5677777777778,147.98777777777778,3.7777777777777777,1
C-0618,33,9,26820.44,2980.0488888888885,119.06222222222222,3.888888888888889,1
C-0619,58,9,17246.1,1916.2333333333331,171.2111111111111,3.4444444444444446,1
C-0620,44,6,78197.33,13032.888333333334,1682.4450000000004,2.8333333333333335,0
C-0621,61,6,14790.66,2465.11,233.05666666666664,3.6666666666666665,1
C-0622,28,10,28370.5,2837.05,106.05,4.4,1
C-0623,59,4,3023.73,755.9325,30.5675,2.5,1
C-0624,36,4,7951.349999999999,1987.8374999999999,186.1625,2.5,1
C-0625,59,9,24692.32,2743.591111111111,354.6311111111111,3.5555555555555554,1
C-0626,65,9,16252.71,1805.8566666666666,297.9211111111111,3.6666666666666665,1
C-0627,44,11,13550.829999999998,1231.8936363636362,180.19727272727272,3.8181818181818183,1
C-0628,49,10,25622.27,2562.227,143.373,3.1,1
C-0629,18,6,5647.98,941.3299999999999,61.33666666666667,2.6666666666666665,1
C-0630,24,2,3766.2,1883.1,7.4,3.0,1
C-0631,59,5,5588.29,1117.658,41.142,2.6,1
C-0632,26,11,30464.8,2769.5272727272727,365.6545454545454,3.1818181818181817,1
C-0633,30,3,4227.530000000001,1409.176666666667,188.82333333333335,3.0,1
C-0634,64,12,26505.12,2208.7599999999998,129.99,3.1666666666666665,1
C-0635,18,5,18789.96,3757.9919999999997,397.408,4.0,1
C-0636,54,6,14534.72,2422.4533333333334,259.38,2.8333333333333335,1
C-0637,57,3,3303.08,1101.0266666666666,47.97333333333333,3.6666666666666665,1
C-0638,50,5,15540.86,3108.172,309.82800000000003,3.8,1
C-0639,60,6,11923.35,1987.2250000000001,323.775,3.3333333333333335,1
C-0640,48,7,8537.81,1219.6871428571428,155.59857142857143,3.5714285714285716,1
C-0641,34,7,8678.85,1239.8357142857144,108.59285714285714,2.857142857142857,1
C-0642,35,11,70484.24,6407.658181818182,349.52363636363634,3.727272727272727,0
C-0643,64,5,4859.3,971.86,35.94,3.2,1
C-0644,59,4,3985.6,996.4,127.35,4.0,1
C-0645,60,5,8893.4,1778.6799999999998,69.91999999999999,3.8,1
C-0646,28,6,3243.7,540.6166666666667,44.88333333333333,2.3333333333333335,1
C-0647,62,4,9241.17,2310.2925,349.9575,3.75,1
C-0648,57,4,4244.2,1061.05,24.950000000000003,2.75,1
C-0649,48,10,76034.9,7603.49,1050.0099999999998,3.1,0
C-0650,41,5,3680.55,736.11,82.89,2.8,1
C-0651,52,6,10301.63,1716.9383333333333,89.895,3.5,1
C-0652,61,7,56127.06,8018.151428571428,1092.277142857143,3.2857142857142856,0
C-0653,46,8,15474.099999999999,1934.2624999999998,145.36249999999998,3.75,1
C-0654,54,8,34259.13,4282.39125,525.35875,2.125,0
C-0655,50,8,8405.91,1050.73875,76.13625,4.125,1
C-0656,27,11,14379.62,1307.2381818181818,126.48909090909092,3.727272727272727,1
C-0657,46,7,12878.99,1839.8557142857142,244.71571428571428,3.5714285714285716,1
C-0658,49,5,2394.0499999999997,478.80999999999995,80.39,3.2,1
C-0659,21,6,11747.9,1957.9833333333333,282.34999999999997,2.8333333333333335,1
C-0660,44,6,10469.45,1744.9083333333335,248.92499999999998,3.6666666666666665,1
C-0661,53,6,8029.65,1338.2749999999999,97.72500000000001,3.5,1
C-0662,43,16,47115.31,2944.706875,462.418125,3.1875,0
C-0663,55,9,26596.289999999997,2955.143333333333,346.0788888888889,2.5555555555555554,1
C-0664,40,2,2334.12,1167.06,131.94,3.0,1
C-0665,21,7,5395.04,770.72,85.70857142857143,3.4285714285714284,1
C-0666,36,6,9222.56,1537.0933333333332,144.57333333333335,3.3333333333333335,1
C-0667,59,5,7376.75,1475.35,33.45,4.2,1
C-0668,42,8,13236.49,1654.56125,72.43875,2.75,1
C-0669,23,4,11945.4,2986.35,187.39999999999998,4.0,1
C-0670,59,8,55340.55,6917.56875,245.80625,4.25,0
C-0671,52,3,1527.32,509.1066666666666,46.56,5.0,1
C-0672,64,4,5356.3,1339.075,78.425,4.0,1
C-0673,37,10,26827.51,2682.7509999999997,197.749,4.1,1
C-0674,52,2,1587.26,793.63,54.370000000000005,5.0,1
C-0675,47,7,6468.62,924.0885714285714,46.05428571428571,4.428571428571429,1
C-0676,30,4,4803.67,1200.9175,147.3325,2.75,1
C-0677,60,7,11722.23,1674.6042857142857,231.10999999999999,4.0,1
C-0678,33,5,15139.23,3027.846,44.95399999999999,3.8,1
C-0679,56,9,8374.630000000001,930.5144444444445,97.70777777777778,3.4444444444444446,1
C-0680,61,4,9713.45,2428.3625,269.8875,1.5,1
C-0681,65,3,41014.35,13671.449999999999,726.5500000000001,5.0,0
C-0682,32,10,24079.18,2407.918,125.282,3.7,1
C-0683,26,7,31951.449999999997,4564.492857142856,441.65000000000003,3.7142857142857144,1
C-0684,64,8,21400.02,2675.0025,205.2475,3.625,1
C-0685,56,9,20636.03,2292.8922222222222,194.21888888888887,4.111111111111111,1
C-0686,37,3,6879.5,2293.1666666666665,22.5,2.6666666666666665,1
C-0687,44,8,23232.37,2904.04625,389.20375,3.0,1
C-0688,53,11,22565.34,2051.3945454545456,395.06,3.3636363636363638,1
C-0689,53,5,2484.42,496.884,41.916000000000004,2.8,1
C-0690,59,9,19585.96,2176.217777777778,318.78222222222223,3.3333333333333335,1
C-0691,38,3,11694.63,3898.2099999999996,332.79,3.6666666666666665,1
C-0692,27,6,15707.51,2617.9183333333335,172.24833333333333,4.666666666666667,1
C-0693,52,9,127433.76999999999,14159.307777777776,1043.9144444444444,2.7777777777777777,0
C-0694,37,4,3683.51,920.8775,83.8725,3.5,1
C-0695,21,4,6445.82,1611.455,87.29499999999999,1.75,1
C-0696,53,8,16198.0,2024.75,179.75,4.0,1
C-0697,33,7,16481.9,2354.557142857143,184.8714285714286,3.0,1
C-0698,59,9,43752.52,4861.391111111111,498.0533333333333,3.6666666666666665,0
C-0699,23,6,14606.17,2434.3616666666667,155.47166666666666,3.6666666666666665,1
C-0700,35,8,19826.37,2478.29625,289.20375,3.375,1
C-0701,20,7,11951.220000000001,1707.317142857143,191.25428571428571,3.5714285714285716,1
C-0702,64,3,6017.21,2005.7366666666667,125.59666666666665,4.0,1
C-0703,48,4,7297.82,1824.455,349.295,2.25,1
C-0704,18,7,5062.95,723.2785714285714,52.43571428571429,3.857142857142857,1
C-0705,65,7,26669.66,3809.9514285714286,188.33428571428573,4.0,1
C-0706,63,10,23551.83,2355.183,271.317,2.4,1
C-0707,53,7,16269.62,2324.2314285714288,56.76857142857143,2.5714285714285716,1
C-0708,47,4,7067.0199999999995,1766.7549999999999,118.99499999999999,4.0,1
C-0709,34,8,39119.659999999996,4889.9574999999995,601.6675,4.375,0
C-0710,47,5,7341.38,1468.276,111.924,3.6,1
C-0711,31,3,5206.3,1735.4333333333334,179.9,2.6666666666666665,1
C-0712,20,4,4627.19,1156.7975,216.4525,4.0,1
C-0713,19,5,10761.67,2152.334,226.06599999999997,4.2,1
C-0714,55,6,4383.049999999999,730.5083333333332,61.15833333333333,3.5,1
C-0715,27,8,6692.15,836.51875,88.48125,3.625,1
C-0716,42,6,4758.73,793.1216666666666,89.045,3.6666666666666665,1
C-0717,53,6,8703.53,1450.5883333333334,51.91166666666667,3.5,1
C-0718,49,8,11222.93,1402.86625,108.00874999999999,3.125,1
C-0719,28,5,5840.63,1168.126,171.874,3.8,1
C-0720,26,5,7164.1,1432.8200000000002,235.78000000000003,1.8,1
C-0721,29,6,23018.57,3836.4283333333333,62.571666666666665,2.8333333333333335,1
C-0722,20,5,7509.65,1501.9299999999998,176.87,3.8,1
C-0723,44,1,599.0,599.0,0.0,4.0,1
C-0724,63,6,4903.15,817.1916666666666,127.30833333333334,3.8333333333333335,1
C-0725,50,8,23566.510000000002,2945.8137500000003,201.81125,4.375,1
C-0726,57,4,3589.77,897.4425,75.0575,2.75,1
C-0727,60,2,4297.0,2148.5,0.0,2.0,1
C-0728,52,5,18378.78,3675.756,102.244,4.2,1
C-0729,19,6,15961.6,2660.266666666667,146.5666666666667,3.5,1
C-0730,36,5,4187.3,837.46,96.14,4.6,1
C-0731,29,5,29351.73,5870.346,667.854,3.4,0
C-0732,27,6,20051.89,3341.9816666666666,468.5183333333334,3.1666666666666665,1
C-0733,51,1,798.4,798.4,199.6,5.0,1
C-0734,43,3,9164.38,3054.793333333333,343.8733333333333,4.0,1
C-0735,47,4,8694.0,2173.5,374.74999999999994,3.5,1
C-0736,37,6,10349.61,1724.9350000000002,197.89833333333334,4.666666666666667,1
C-0737,23,5,8486.939999999999,1697.3879999999997,225.612,2.8,1
C-0738,53,2,1168.3000000000002,584.1500000000001,114.85000000000001,4.0,1
C-0739,62,5,24860.2,4972.04,605.76,2.8,1
C-0740,45,3,4129.4,1376.4666666666665,181.20000000000002,4.333333333333333,1
C-0741,24,4,2701.75,675.4375,148.5625,3.25,1
C-0742,31,6,27870.399999999998,4645.066666666667,395.2666666666667,3.0,1
C-0743,35,4,5980.3,1495.075,283.675,4.5,1
C-0744,52,9,20423.9,2269.3222222222225,178.45555555555555,4.111111111111111,1
C-0745,38,3,1573.08,524.36,50.30666666666667,2.6666666666666665,1
C-0746,27,9,18683.57,2075.952222222222,172.38111111111112,2.888888888888889,1
C-0747,37,8,25085.879999999997,3135.7349999999997,456.765,3.375,1
C-0748,54,5,3275.54,655.108,63.69200000000001,4.4,1
C-0749,42,9,15270.31,1696.701111111111,271.07666666666665,3.3333333333333335,1
C-0750,50,4,4138.969999999999,1034.7424999999998,126.50750000000001,3.75,1
C-0751,24,4,6478.679999999999,1619.6699999999998,203.82999999999998,4.0,1
C-0752,39,5,11919.05,2383.81,193.79000000000002,4.0,1
C-0753,43,8,65102.55,8137.81875,109.93125,3.0,0
C-0754,46,10,28394.35,2839.435,278.265,3.8,1
C-0755,53,4,2684.1400000000003,671.0350000000001,123.715,3.75,1
C-0756,61,4,3550.3999999999996,887.5999999999999,73.65,3.75,1
C-0757,57,8,27538.45,3442.30625,165.81875,3.375,1
C-0758,23,7,65629.39,9375.627142857144,650.8014285714286,2.7142857142857144,0
C-0759,63,4,4001.52,1000.38,59.87,4.75,1
C-0760,38,5,14281.46,2856.292,367.308,3.6,1
C-0761,18,9,13211.07,1467.8966666666665,116.43666666666667,3.6666666666666665,1
C-0762,35,10,14328.070000000002,1432.8070000000002,82.093,3.0,1
C-0763,29,7,31328.01,4475.429999999999,487.2842857142858,2.0,1
C-0764,53,10,17893.64,1789.364,178.436,2.7,1
C-0765,19,6,12605.779999999999,2100.963333333333,164.20333333333335,3.1666666666666665,1
C-0766,23,4,8709.88,2177.47,345.78,3.0,1
C-0767,42,5,23812.72,4762.544,412.65600000000006,3.8,1
C-0768,42,6,20573.55,3428.9249999999997,61.24166666666667,3.8333333333333335,1
C-0769,54,6,8188.8,1364.8,167.20000000000002,4.5,1
C-0770,28,3,5367.25,1789.0833333333333,43.25,4.0,1
C-0771,35,9,36056.700000000004,4006.3000000000006,383.58888888888885,3.3333333333333335,1
C-0772,28,4,7004.450000000001,1751.1125000000002,134.8875,3.25,1
C-0773,37,7,17865.73,2552.247142857143,281.1814285714285,3.2857142857142856,1
C-0774,34,4,3150.88,787.72,73.53,4.25,1
C-0775,57,11,33833.17,3075.7427272727273,149.80272727272725,2.8181818181818183,1
C-0776,26,2,5799.07,2899.535,423.46500000000003,2.5,1
C-0777,39,7,12593.79,1799.1128571428574,113.3157142857143,2.7142857142857144,1
C-0778,46,11,21439.64,1949.0581818181818,247.03272727272724,3.727272727272727,1
C-0779,26,3,2093.75,697.9166666666666,50.75,4.333333333333333,1
C-0780,62,5,42047.36,8409.472,28.728,3.4,0
C-0781,29,6,7087.9,1181.3166666666666,72.01666666666667,2.6666666666666665,1
C-0782,65,3,9943.2,3314.4,351.26666666666665,4.333333333333333,1
C-0783,33,5,15323.68,3064.736,193.064,3.6,1
C-0784,43,4,4971.45,1242.8625,268.8875,4.0,1
C-0785,30,4,39510.12,9877.53,59.22,3.75,0
C-0786,61,4,5254.75,1313.6875,159.8125,3.0,1
